Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2012-05-18,38.05066680908203,44.788909937520984,37.821746169462166,41.85274730447847,573576400
2012-05-21,33.870365142822266,36.48802895999729,32.845198054874245,36.35863772273698,168192700
2012-05-22,30.85457992553711,33.43243046473635,30.794861915298114,32.457028071093745,101786600
2012-05-23,31.849891662597656,32.347546219825745,31.212894436834176,31.222847755786916,73600000
2012-05-24,32.875057220458984,33.05421315600395,31.620969468447022,32.79543446955165,50237200
2012-05-25,31.760311126708984,32.79543343342029,30.96406465877823,32.745668741075114,37149800
2012-05-29,28.704715728759766,31.541347155393254,28.515606460743793,31.332331248975276,78063400
2012-05-30,28.057764053344727,29.411383138084013,27.72931212636516,28.5653719220225,57267900
2012-05-31,29.46114730834961,29.530818635855635,26.70414087325985,28.41607170055536,111639200
2012-06-01,27.589967727661133,29.013260052612164,27.261515798703314,28.754479457311845,41855500
2012-06-04,26.773813247680664,27.520295040265076,26.315971992794882,27.07240710375525,35230300
2012-06-05,25.74864959716797,27.629783359990103,25.629211658994386,26.574756149463568,42473400
2012-06-06,26.684236526489258,27.042548411146505,25.400288770469885,25.94770801789494,61489200
2012-06-07,26.186582565307617,27.221704967256205,26.027333257069603,26.87334639358499,26159500
2012-06-08,26.97287940979004,27.62978332285785,26.315975496722228,26.42545821663245,38034000
2012-06-11,26.883296966552734,27.93832400046017,26.714094356533508,27.052499576571964,28219600
2012-06-12,27.271469116210938,27.639734320612682,26.833532578155165,27.351093768730035,15816800
2012-06-13,27.142080307006836,27.968186805205505,26.972877679741977,27.530250258449133,17102800
2012-06-14,28.15729331970215,28.18715137557204,27.251560357488696,27.520294250725613,16855000
2012-06-15,29.869226455688477,29.958804426971096,28.21701349398907,28.376262798846742,43563800
2012-06-18,31.262659072875977,31.929518152612467,29.272040847804465,29.81946010033854,42978900
2012-06-19,31.760311126708984,32.02904502153611,30.555988106663552,31.392047847191506,30849000
2012-06-20,31.451766967773438,31.780218884687724,31.003877127253325,31.77026556618712,15553600
2012-06-21,31.690643310546875,32.34754719399904,31.362191368820792,31.521440680057587,21875300
2012-06-22,32.894962310791016,33.29308743701767,31.909608508424064,32.25796514627044,74834000
2012-06-25,31.909610748291016,32.86510656214205,31.402000986880683,32.70585725983355,24352900
2012-06-26,32.94472885131836,33.28313408856248,32.34754492526535,32.536652282594815,24858700
2012-06-27,32.07881164550781,32.74567071285658,31.75035972040847,32.3077322815222,28568000
2012-06-28,31.212894439697266,32.038999030434134,30.75505125983666,31.810078389704568,17713300
2012-06-29,30.954113006591797,31.839937487140357,30.61570776490779,31.770266154746842,19526900
2012-07-02,30.625659942626953,31.581155719971818,30.40669073651774,31.103407831299386,14122000
2012-07-03,31.053646087646484,31.292520054671268,30.655520910870305,30.765005524323907,8763600
2012-07-05,31.322378158569336,31.481627470145547,30.874490181661827,31.173082166266834,10032100
2012-07-06,31.581157684326172,31.75036030938893,31.113363084870997,31.292519028867037,10945600
2012-07-09,32.01909637451172,32.725768819294444,31.839942306270313,31.94942503157311,17785200
2012-07-10,31.322378158569336,32.32764062439512,31.013832854690623,32.27787592642813,14269500
2012-07-11,30.82472038269043,31.411952870016453,30.406690508634636,31.33232822250113,13030300
2012-07-12,30.66547203063965,31.25270453602339,30.45645803638513,30.55598932344026,11300700
2012-07-13,30.575895309448242,30.924253879151504,30.416646003024148,30.89439582069791,8108300
2012-07-16,28.117481231689453,30.356926639523127,28.077667957650853,30.356926639523127,24672100
2012-07-17,27.95823097229004,28.455885490275406,27.022639946925175,28.3464008888302,30438600
2012-07-18,28.97344970703125,29.152605656186616,28.017951944336485,28.177201255052022,16841800
2012-07-19,28.863964080810547,29.36161863392797,28.495698876207012,29.272040662494717,13685100
2012-07-20,28.625089645385742,29.33175818778588,28.585276370568106,28.86396359908726,11869100
2012-07-23,28.61513900756836,28.863966303286343,27.878610440051315,27.988095057655745,12390700
2012-07-24,28.316543579101562,29.31185264130687,27.96818502764943,28.684806869012753,11539800
2012-07-25,29.202367782592773,29.35166376094277,27.94827814733035,28.256823422373856,17230200
2012-07-26,26.724048614501953,28.09757428065987,26.604610692122346,27.619826387944194,64597400
2012-07-27,23.598777770996094,24.42488614370399,22.175487357404165,23.081218483508778,123102300
2012-07-30,23.041404724121094,23.92723109245881,22.9219686981349,23.88741781819581,29285900
2012-07-31,21.608158111572266,23.260372846487297,21.50862872737851,23.260372846487297,56179400
2012-08-01,20.782052993774414,21.478770117136413,20.742241617285938,21.39914546575802,44604400
2012-08-02,19.94599723815918,20.74224383715886,19.72702799963304,20.67257249704659,56374500
2012-08-03,20.991069793701172,22.056050263629622,19.80665139236323,20.26449458129785,80647000
2012-08-06,21.817176818847656,22.04609746956658,21.200084305603653,21.289662281693936,27778900
2012-08-07,20.622806549072266,22.344692958663522,20.403839202036004,22.09586565132162,36782900
2012-08-08,20.622806549072266,21.05078982144461,20.125151934388462,20.612853228970387,29537400
2012-08-09,20.91144371032715,21.070693009059656,20.51332046349588,20.652663125286477,15610700
2012-08-10,21.707693099975586,21.717646419774397,21.030882540869605,21.309569800031372,25794700
2012-08-13,21.498676300048828,22.344689389558425,21.299613726610783,22.04609552940136,24973100
2012-08-14,20.28439712524414,21.49867535257916,20.155007787092714,21.309566105987404,39308800
2012-08-15,21.100555419921875,21.30956943693051,20.304306935199353,20.54318091109563,47861100
2012-08-16,19.776792526245117,20.383929782462413,19.597636585642775,20.344118405884917,157565300
2012-08-17,18.960636138916016,19.98580511657801,18.91087144709996,19.91613378867501,129293400
2012-08-20,19.916133880615234,20.035569900885655,18.66204427736795,18.960636226445313,101186600
2012-08-21,19.07012176513672,19.88627490460477,19.000450433484776,19.488151653449798,70640600
2012-08-22,19.34880828857422,19.43838625413624,18.871058506109648,19.269183641230345,49892200
2012-08-23,19.34880828857422,19.63744692329525,19.269183641230345,19.40852629948179,32813700
2012-08-24,19.318950653076172,19.587684582022586,19.159701339271237,19.42843526821765,29622200
2012-08-27,19.060169219970703,19.438387747716128,19.010404523457535,19.398574471784407,20704000
2012-08-28,19.249277114868164,19.289088489567085,18.861107194147266,19.010403171470585,25417000
2012-08-29,19.01040267944336,19.289087990326927,18.98054272539099,19.229369980623492,16124700
2012-08-30,19.000450134277344,19.35876200387505,18.970590179010408,19.179606069076197,30647500
2012-08-31,17.975282669067383,18.61228181426596,17.945424609624734,18.592375175703168,58764200
2012-09-04,17.64682960510254,18.184297421737828,17.467673666224112,17.99518816421044,46622400
2012-09-05,18.492843627929688,18.662046256592184,18.094720354136022,18.184298328039787,60781800
2012-09-06,18.871057510375977,19.16965134596116,18.632183580948574,18.6520902163345,46066500
2012-09-07,18.890966415405273,19.32890295450508,18.691905732833703,19.01040434366939,36371700
2012-09-10,18.721763610839844,19.109935450159686,18.4629830174271,18.97059088545962,24797800
2012-09-11,19.338857650756836,19.488153647919127,18.76157840290148,18.831249741683774,50508200
2012-09-12,20.831819534301758,21.0607401691311,20.184869006200756,20.66261691325367,121584000
2012-09-13,20.612850189208984,21.37923863841973,20.513320799671106,20.86167745985652,65041600
2012-09-14,21.896799087524414,21.976423735542994,20.801958753467922,21.03087937922117,72819800
2012-09-17,21.419052124023438,22.643281852056752,21.39914548655913,22.563657200600964,50667600
2012-09-18,21.767412185668945,21.87689490246237,21.2697576051849,21.498678256591184,36760500
2012-09-19,23.18075180053711,23.260376459300243,21.66788138563594,21.88684872263416,78782800
2012-09-20,22.484031677246094,23.13098218253674,22.43426698391657,22.91201487412492,57248900
2012-09-21,22.75276756286621,23.13098420101851,22.493986958487675,22.862250277425243,51218100
2012-09-24,20.692476272583008,21.87689268736013,20.26449307295708,21.677832014362952,79106500
2012-09-25,20.18486976623535,21.11050565910344,20.12514985180399,21.100554238433045,46291700
