Price,Close,High,Low,Open,Volume
Ticker,7203.T,7203.T,7203.T,7203.T,7203.T
Date,,,,,
2000-01-03,572.3125,572.3125,572.3125,572.3125,0
2000-01-04,571.1563110351562,578.093432221818,561.9068161196071,576.9372453573744,11145000
2000-01-05,565.3753051757812,566.5314918939321,539.9391973764618,542.2515708127636,26940000
2000-01-06,507.56591796875,560.7505016283457,507.56591796875006,556.1257552231634,28265000
2000-01-07,512.1905517578125,528.3771606169759,492.53538385739984,502.9410609811477,24090000
2000-01-10,512.1905517578125,512.1905517578125,512.1905517578125,512.1905517578125,0
2000-01-11,534.1580810546875,545.7199442809795,531.8457084094291,541.0951989904627,20820000
2000-01-12,520.2839965820312,528.3773031955295,515.6592499457465,528.3773031955295,16880000
2000-01-13,526.0648803710938,531.8458131224245,519.127761069497,531.8458131224245,15130000
2000-01-14,535.314453125,535.314453125,522.596399163067,531.8458929535637,18145000
2000-01-17,534.1580810546875,543.4075716357211,526.0647767962831,541.0951989904627,13775000
2000-01-18,513.3468627929688,528.377288955826,509.8783029092325,528.377288955826,15220000
2000-01-19,482.1298522949219,508.72214630639235,482.1298522949219,507.56595961024146,28330000
2000-01-20,512.1905517578125,513.3467381048956,491.3791975103167,493.69157020448296,24300000
2000-01-21,522.5963134765625,522.5963134765625,512.1906346684009,520.2839404080821,18625000
2000-01-24,531.845703125,531.845703125,517.9714673913044,521.4400263247283,18175000
2000-01-25,508.7220764160156,522.5963148637252,508.7220764160156,520.283941789107,12495000
2000-01-26,524.9087524414062,524.9087524414062,515.6592590063153,520.2840057238608,11880000
2000-01-27,519.1278076171875,529.53348750261,515.65924765538,528.3773008486742,6520000
2000-01-28,531.845703125,531.845703125,522.5962126358696,530.6895168138587,13125000
2000-01-31,542.2515869140625,551.5010809339185,531.8459061417244,537.6268399041344,24280000
2000-02-01,550.3447875976562,552.6571606547892,535.3143627262917,548.0324145405233,19360000
2000-02-02,541.0952758789062,557.2818866957966,538.7829029050648,552.6571407481136,30230000
2000-02-03,534.1580810546875,543.4075716357211,534.1580810546875,543.4075716357211,21225000
2000-02-04,554.969482421875,564.2189737955729,541.0952453613281,545.719991048177,43405000
2000-02-07,576.9369506835938,586.1864408749138,550.3446663835483,554.9694114792084,57285000
2000-02-08,568.8438110351562,583.8742369364917,565.3752512117712,581.5618637209017,21750000
2000-02-09,566.531494140625,580.4057348134567,563.0629339724171,578.0933613679847,18195000
2000-02-10,553.8133544921875,565.3752199304378,550.3447948607125,560.7504737551376,15255000
2000-02-11,553.8133544921875,553.8133544921875,553.8133544921875,553.8133544921875,0
2000-02-14,541.0952758789062,549.1885812873514,541.0952758789062,548.0323948004307,13015000
2000-02-15,522.5963134765625,542.2514845586455,519.1277538738419,541.0952980244055,13365000
2000-02-16,520.2839965820312,534.1582364908853,511.03450330946174,531.8458631727431,14420000
2000-02-17,548.0324096679688,550.3447827045425,529.533425375379,537.626731003387,21805000
2000-02-18,542.2515869140625,548.0325206764725,534.1582796466884,548.0325206764725,21665000
2000-02-21,528.3772583007812,537.626750787447,527.221071739948,537.626750787447,12110000
2000-02-22,515.6591796875,527.2210447029148,514.5029931859585,524.9086716998319,15565000
2000-02-23,517.9716796875,533.0021078927176,516.8154929024832,520.2840532575335,17140000
2000-02-24,526.0648803710938,533.0019996726907,521.4401341700292,523.7525072705615,12920000
2000-02-25,524.9087524414062,531.8458725177244,519.1278190444744,524.9087524414062,16180000
2000-02-28,521.4400634765625,527.2209954441519,517.9715042960088,522.5962498700803,11670000
2000-02-29,507.56591796875,523.7525303868879,502.9411715635678,521.4401571842967,17480000
2000-03-01,505.2535400390625,513.3468461724113,498.31642049619205,508.7220998104977,19220000
2000-03-02,505.2535400390625,513.3468461724113,493.69167413427846,499.47260708667045,18660000
2000-03-03,502.941162109375,519.12777422324,502.941162109375,502.941162109375,17425000
2000-03-06,501.7847900390625,514.5028377128637,499.472417734735,508.7219069520449,19980000
2000-03-07,522.5963134765625,522.5963134765625,507.5658885314401,507.5658885314401,29675000
2000-03-08,526.0648803710938,526.0648803710938,512.1906417679,516.8153879689646,18230000
2000-03-09,531.845703125,535.314262058424,524.9085852581522,526.0647715692935,18345000
2000-03-10,557.2817993164062,557.2817993164062,537.6266321205994,537.6266321205994,69270000
2000-03-13,551.5010986328125,559.5944061599187,543.4077911057062,554.9696590015723,29950000
2000-03-14,548.0324096679688,554.9695287776898,539.9391040399607,546.8762231496819,18745000
2000-03-15,543.40771484375,545.7200880984043,535.3144084524602,545.7200880984043,15100000
2000-03-16,566.531494140625,568.843867586097,539.9391995176977,549.1886932995855,22170000
2000-03-17,565.3753051757812,573.4686122028373,559.5943715850268,572.3124254846865,19195000
2000-03-20,565.3753051757812,565.3753051757812,565.3753051757812,565.3753051757812,0
2000-03-21,574.6246948242188,578.0932543503206,560.750456719811,566.5313892633143,14675000
2000-03-22,551.5010986328125,573.4686476349581,548.0325382640526,573.4686476349581,17540000
2000-03-23,571.1563110351562,573.4686847640436,553.8135080685017,556.125881797389,17355000
2000-03-24,590.811279296875,596.5922115796233,572.3122959920805,579.2494147313785,50865000
2000-03-27,608.1542358398438,616.2475431609063,595.4361814781739,601.217115278933,33760000
2000-03-28,611.97900390625,620.0923619125829,602.7065947561554,614.2971061937737,19580000
2000-03-29,622.41064453125,631.6830563678421,606.1839238172137,609.6610782559358,21345000
2000-03-30,611.97900390625,635.1600267814867,611.97900390625,616.6152084812974,16810000
2000-03-31,622.41064453125,637.4783137657123,613.1382326946579,613.1382326946579,16375000
2000-04-03,642.1143188476562,649.0686255499775,609.6608875701573,610.8199386872109,20660000
2000-04-04,644.432373046875,664.1362405680924,643.2733220162152,649.0685771695144,23060000
2000-04-05,629.3648681640625,651.3868432931918,623.5696115511337,639.7963300673342,20495000
2000-04-06,592.275146484375,611.9790163282779,579.5255836442026,606.1837604918359,22640000
2000-04-07,594.5932006835938,605.0246603447094,586.4798431693927,596.9113028305084,24395000
2000-04-10,629.3648681640625,629.3648681640625,603.8657390671759,606.1838417123474,17385000
2000-04-11,636.3190307617188,636.3190307617188,618.9332648939122,624.7285201831811,17420000
2000-04-12,636.3190307617188,643.2733371088414,628.2056733567424,631.6828265303037,21610000
2000-04-13,642.1143188476562,642.1143188476562,625.8876032089069,632.841909911228,18855000
2000-04-14,653.7048950195312,666.4544585748766,632.8419728380568,634.0010240703609,25040000
2000-04-17,613.13818359375,613.13818359375,558.6627684162335,595.7524127924149,41245000
2000-04-18,643.2733154296875,643.2733154296875,608.5017848659206,624.7284991290119,21945000
