Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-01-03,35.726722717285156,36.35888456697438,34.32830408009384,35.97575617322334,53228400
2000-01-04,34.51986312866211,35.89912514046215,34.404924627678774,34.80720938112045,54119000
2000-01-05,34.88383865356445,35.66925182478694,33.523732918032835,34.060112644721364,64059600
2000-01-06,33.71529769897461,34.90299568609758,33.21723080114885,34.38577236912467,54976600
2000-01-07,34.155906677246094,34.40494020882445,32.89158259384832,33.29386752947488,62013600
2000-01-10,34.40492248535156,34.84552004501921,34.136732666423434,34.76889438246831,44963600
2000-01-11,33.52374267578125,35.017943777901785,33.313022007533476,34.17506110491071,46743600
2000-01-12,32.43182373046875,33.37048844564475,32.010382429777486,33.25554990909259,66532400
2000-01-13,33.044830322265625,33.29386382614357,31.110031561367755,31.99122703662817,83144000
2000-01-14,34.40492248535156,34.9221457075701,32.41265525902831,32.85325281869596,73416400
2000-01-18,35.343570709228516,35.70754244010946,34.25165551658568,34.27081192347415,81483600
2000-01-19,32.7957878112793,34.175049915491975,32.48928512145425,33.86854722566694,97568200
2000-01-20,32.489295959472656,33.61952500523261,32.450983110463845,32.814955176047555,56349800
2000-01-21,31.799657821655273,32.87241736262678,31.646406458659346,32.79579168112881,68416200
2000-01-24,31.033395767211914,32.393501384169966,30.899300847230133,31.814019765677276,63597600
2000-01-25,31.512292861938477,31.837951815526896,30.516159592138596,30.956756999934697,59823200
2000-01-26,30.458707809448242,31.723031529840437,30.382082129424475,31.397372389739417,49365000
2000-01-27,30.26714515686035,31.01424557528918,29.807391053211838,30.616749839843074,63654800
2000-01-28,30.113876342773438,30.72688145916577,29.80737378457727,30.075563522998916,58225400
2000-01-31,29.99895668029785,30.09473878974963,29.079448429560752,29.922330992736427,73194200
2000-02-01,31.550609588623047,31.646391645661975,29.941471030369048,30.190504378670262,70196600
2000-02-02,30.899324417114258,31.85714600474954,30.803542258350728,31.397391642684603,49915600
2000-02-03,31.761329650878906,31.933737351034463,30.688570627688787,31.282419372669032,49186000
2000-02-04,32.66170883178711,33.10230666353556,31.919397267428312,31.991233870430776,55365400
2000-02-07,32.68084716796875,32.757472835420025,31.95290332718164,32.738316418557204,40005800
2000-02-08,33.69613265991211,33.71528907415879,32.623373462097966,32.623373462097966,56229000
2000-02-09,31.87626838684082,33.5428761690855,31.837955564260483,33.5428761690855,55090000
2000-02-10,32.489295959472656,32.66170378001231,31.416536187225915,31.84276663244895,54527800
2000-02-11,30.631107330322266,32.14446410273969,30.382073937392818,32.14446410273969,115559000
2000-02-14,30.535335540771484,31.186653864727713,30.362927749136013,31.028613389061864,81028600
2000-02-15,30.209665298461914,30.650262826594204,30.075570398595563,30.573637169527718,71027600
2000-02-16,29.922311782836914,30.7077245761124,29.76906050610023,30.420378432231125,65202600
2000-02-17,30.535335540771484,30.554491962064315,29.77386779438148,30.190519957500538,80343400
2000-02-18,29.136924743652344,30.66943886560644,29.079455464079064,30.650282439082016,79063000
2000-02-22,28.753780364990234,29.76907041118909,28.447277709533974,29.156065100276574,66296200
2000-02-23,28.887880325317383,29.347634388850285,28.2174056493319,28.658003293550934,75847200
2000-02-24,29.041135787963867,29.38595138439088,28.19825321892006,28.887884411774085,69733200
2000-02-25,27.987524032592773,29.026759610120603,27.738490622309605,29.021970506076695,65301400
2000-02-28,28.06414794921875,28.23655568406037,27.01054512518665,27.661863234588314,76131800
2000-02-29,27.393680572509766,28.121624531779254,27.240429212663557,28.121624531779254,58437400
2000-03-01,27.83426856994629,28.839980269823908,27.25957617001622,27.47029671665725,106889800
2000-03-02,28.619686126708984,29.232691452046794,27.93005513570395,28.14077571628882,106932600
2000-03-03,29.46258544921875,30.305468257909016,28.772954060290356,29.04114404487362,101435200
2000-03-06,27.776803970336914,29.845696955713734,27.62355263808678,29.424255792025864,93609400
2000-03-07,28.466432571411133,29.884007275505628,28.17908634760819,29.46256614726132,135061000
2000-03-08,29.290164947509766,29.481729139449,27.89174634635331,28.75378521007989,94290000
2000-03-09,30.65026092529297,30.650260925292972,29.11774787902832,29.213529944419864,88198800
2000-03-10,30.95677375793457,31.41652782364647,30.497019692222672,30.516176111627335,85589000
2000-03-13,30.037254333496094,30.726885172785543,29.884003035876212,29.922315860281184,61831800
2000-03-14,29.156063079833984,30.420386445976586,29.156063079833984,30.228822299591343,73489200
2000-03-15,29.23269271850586,29.615821063440407,28.71546945284422,28.983659294298405,53208000
2000-03-16,29.23269271850586,29.634977480687134,28.58137453211713,29.405100473726407,77300800
2000-03-17,30.458707809448242,30.49702064946013,28.964507048984746,29.194384089056054,81161600
2000-03-20,29.84569549560547,30.57363928818121,29.577505677288087,30.267136638675634,47773000
2000-03-21,31.4931640625,31.60810261747263,29.57752147962287,29.654147182937955,81648800
2000-03-22,31.646411895751953,32.37435599504891,30.99509349111783,31.512316930091984,93975800
2000-03-23,34.289974212646484,34.59647677544109,32.68083575797481,32.7383049884988,148224000
2000-03-24,34.23251724243164,35.247807345312935,33.581199063224766,34.51986349796408,112196800
2000-03-27,31.89542579650879,33.178905393125056,31.8571129727292,33.03044320097915,111434000
2000-03-28,31.97206687927246,32.92988793617098,31.37821782399538,31.76134624675479,81114400
2000-03-29,32.853240966796875,33.38962041115274,32.22107947880603,32.240235887533025,64363800
2000-03-30,31.68470573425293,33.293844356790565,31.416515963829994,32.54674428204095,64178400
2000-03-31,32.56590270996094,33.17890793744256,31.914584655761722,32.48927705652574,64281400
2000-04-03,27.85342788696289,29.577505266486043,27.5852380723704,28.945343560660888,260118200
2000-04-04,27.144636154174805,28.19823882776663,26.03356424384161,28.06414394203676,181244400
2000-04-05,26.474172592163086,27.125490875906603,26.320921231282256,27.048865195466192,82887600
2000-04-06,26.35921859741211,26.972223681072855,26.134130793255427,26.933910863344057,66421400
2000-04-07,27.29789161682129,27.393673692669786,26.052724630790845,26.665729916221217,82613600
2000-04-10,26.378387451171875,27.163800585157386,26.35923103326979,27.163800585157386,60685400
2000-04-11,25.707916259765625,26.378390975929406,25.59297773699469,26.09104466900207,71961800
2000-04-12,24.328657150268555,25.209852606105056,24.137092920738883,25.17153976019912,153003800
2000-04-13,24.290328979492188,25.209836701113343,24.213703336023755,24.78839566203698,94316200
2000-04-14,22.719511032104492,24.36696292819301,22.451321188555198,24.252024423814742,151217800
2000-04-17,23.255887985229492,23.29420081551817,22.374692888589824,22.757821191476634,119772200
2000-04-18,24.692628860473633,25.114070159876597,23.25589715796353,23.447461384964875,91794600
2000-04-19,24.11793327331543,24.97997219094783,23.94552548978895,24.960815770556,53715400
2000-04-20,24.19455909729004,24.481905404858804,23.753961425684597,24.098776994767118,52387400
2000-04-24,20.420738220214844,20.842179346710836,19.922671434355944,20.612302368622114,313645800
2000-04-25,21.26361846923828,21.301931295308982,20.727238904248487,21.072054338884783,159517400
2000-04-26,20.842185974121094,21.800007020725925,20.65062176480013,21.455191443948188,107091200
2000-04-27,21.39771270751953,21.43602553242109,20.650612621939175,20.66976903438995,77669800
2000-04-28,21.378568649291992,21.76169711970941,20.91881448479109,21.685071425625928,78082600
